Date_time,Tank1_Depth,CSO8_Depth,C14_Flow
01-Jan-2000 05:35:00,0.6234974561164939,0.08333994946961555,0.09231812975785172
01-Jan-2000 05:40:00,0.6326458909267249,0.08109434289914867,0.09301469360018669
01-Jan-2000 05:45:00,0.6471990229817483,0.08717809932366785,0.09403244390419
01-Jan-2000 05:50:00,0.6721335153383182,0.09904036603327522,0.09580218418759229
01-Jan-2000 05:55:00,0.7059378286787817,0.10071796382357874,0.09825492081308801
01-Jan-2000 06:00:00,0.7496165171033841,0.11585664121481727,0.10131807198855598
01-Jan-2000 06:05:00,0.8020707650927368,0.11444352296447947,0.10499481530893007
01-Jan-2000 06:10:00,0.8549606105624363,0.11772756420853527,0.10868767555497483
01-Jan-2000 06:15:00,0.9029850547382435,0.11782121528902427,0.11198390989195854
01-Jan-2000 06:20:00,0.9453298423824664,0.12613486025916007,0.11481323751457842
01-Jan-2000 06:25:00,0.9864402813601416,0.13064238735926104,0.11748755566028916
01-Jan-2000 06:30:00,1.0202453230308481,0.12978589754780884,0.11963397813353192
01-Jan-2000 06:35:00,1.0484461229522875,0.12360080381410583,0.12139495591478484
01-Jan-2000 06:40:00,1.0756453563928554,0.11683425677167583,0.12309171511470891
01-Jan-2000 06:45:00,1.0975183972386684,0.11109923777220033,0.12446280899145248
01-Jan-2000 06:50:00,1.1143227021472317,0.1061440717886551,0.12551380381820956
01-Jan-2000 06:55:00,1.1267956054220336,0.10180023440371917,0.12629369675880786
01-Jan-2000 07:00:00,1.1359527203374014,0.09800209130109751,0.12685904217897556
01-Jan-2000 07:05:00,1.1433668320401718,0.09460962305457397,0.12731183971396337
01-Jan-2000 07:10:00,1.149068317292708,0.09161830442157719,0.12766500072458864
01-Jan-2000 07:15:00,1.1530729946775502,0.08896641242761286,0.12791403101054236
01-Jan-2000 07:20:00,1.1555773957045967,0.08657409989169466,0.12807361947199788
01-Jan-2000 07:25:00,1.1568193768043595,0.0844244153490601,0.12815772548942816
01-Jan-2000 07:30:00,1.1570228564993563,0.08250026043204324,0.12817966033545292
01-Jan-2000 07:35:00,1.1563827751020601,0.08076519257257905,0.12815102535017178
01-Jan-2000 07:40:00,1.1550634243930564,0.07918897864681512,0.1280815791600838
01-Jan-2000 07:45:00,1.1532023337960933,0.07775134388067911,0.12797946512735164
01-Jan-2000 07:50:00,1.1509135596879305,0.07643688383537632,0.12785142995031715
01-Jan-2000 07:55:00,1.1482919338754063,0.07524317313364058,0.12770307042244736
01-Jan-2000 08:00:00,1.1454165074187017,0.07415647442439406,0.1275390515266845
01-Jan-2000 08:05:00,1.1423531820810429,0.07316493419931061,0.12736326625474495
01-Jan-2000 08:10:00,1.1391575441164747,0.07225730691819932,0.12718206535664547
01-Jan-2000 08:15:00,1.1358821765082565,0.07142074708750541,0.12699251749793417
01-Jan-2000 08:20:00,1.1325635092878434,0.07065233228628237,0.12679970786838468
01-Jan-2000 08:25:00,1.1292283681249842,0.06994546962987502,0.12660534084793046
01-Jan-2000 08:30:00,1.125900650585888,0.06929415749030957,0.12641083935004296
01-Jan-2000 08:35:00,1.1226009825919585,0.06868212207885135,0.1262174511252582
01-Jan-2000 08:40:00,1.1193466069725717,0.06810960297200304,0.12602623056922505
01-Jan-2000 08:45:00,1.1161517380342687,0.0675794866988811,0.1258380563480906
01-Jan-2000 08:50:00,1.113027913784127,0.06708783965176023,0.12565365071061402
01-Jan-2000 08:55:00,1.109984341226843,0.06663118113946391,0.12547359853421217
01-Jan-2000 09:00:00,1.1071316738946255,0.06621264143141727,0.12530112655928322
01-Jan-2000 09:05:00,1.1049054175741908,0.06582978304879109,0.1251621592658982
01-Jan-2000 09:10:00,1.1031335516847423,0.0654635031289174,0.12505338733914834
01-Jan-2000 09:15:00,1.1015978211362547,0.065117177791626,0.12496042785283258
01-Jan-2000 09:20:00,1.1002008000414067,0.06479169496889498,0.12487639713052533
01-Jan-2000 09:25:00,1.0989045169914284,0.06448630496914039,0.12479857382896106
01-Jan-2000 09:30:00,1.097694835632883,0.06419976028635087,0.1247259422711793
01-Jan-2000 09:35:00,1.0965664969801021,0.06393072056177465,0.12465813089550105
01-Jan-2000 09:40:00,1.0955173360978163,0.06367789160411061,0.12459499638842514
01-Jan-2000 09:45:00,1.0945460955142308,0.0634400681808803,0.12453646565842151
01-Jan-2000 09:50:00,1.0936516349300358,0.06321228050368728,0.12448247794527677
01-Jan-2000 09:55:00,1.0928326715754895,0.06299651312001328,0.12443296524898718
01-Jan-2000 10:00:00,1.0922956844820197,0.06279295342528532,0.12439343618667974
01-Jan-2000 10:05:00,1.092901970504125,0.06260072547542478,0.12441541700136338
01-Jan-2000 10:10:00,1.0942934019310069,0.0624190804189445,0.12449121419448647
01-Jan-2000 10:15:00,1.0960238388507368,0.06224728205434956,0.1245910546213719
01-Jan-2000 10:20:00,1.097894391888949,0.062084653004214736,0.12470073827949733
01-Jan-2000 10:25:00,1.0998266955389369,0.06193057490389485,0.12481461286088705
01-Jan-2000 10:30:00,1.10179042281454,0.06178448137868416,0.12493048263464956
01-Jan-2000 10:35:00,1.1037741722013035,0.061645851893846915,0.12504751796009894
01-Jan-2000 10:40:00,1.1057736232209752,0.06151420689863965,0.1251654053957066
01-Jan-2000 10:45:00,1.1077870014373763,0.06138910384634146,0.125284018463061
01-Jan-2000 10:50:00,1.1098134083067945,0.06127013378941476,0.12540329564076144
01-Jan-2000 10:55:00,1.1118522716944284,0.061156918387354216,0.12552319837476608
01-Jan-2000 11:00:00,1.1141309465304694,0.06104909202888138,0.1256497939920798
01-Jan-2000 11:05:00,1.117535268875162,0.060946331805159897,0.12583657958351505
01-Jan-2000 11:10:00,1.121644555486275,0.06084836303502448,0.12607185620422703
01-Jan-2000 11:15:00,1.1260201823176943,0.060754901912681875,0.1263260386550452
01-Jan-2000 11:20:00,1.1304730170529225,0.06066568297562121,0.1265857287388646
01-Jan-2000 11:25:00,1.1349298762375952,0.06058046118930186,0.12684568934857318
01-Jan-2000 11:30:00,1.139364056651427,0.060499009648167706,0.12710400106460004
01-Jan-2000 11:35:00,1.1437665836922806,0.06042111745305433,0.1273629021497464
01-Jan-2000 11:40:00,1.148135045292926,0.060346588098811924,0.12761786888177123
01-Jan-2000 11:45:00,1.1524690054172106,0.06027523819892561,0.1278688747376756
01-Jan-2000 11:50:00,1.156768817421635,0.06020689641233887,0.12811741408342717
01-Jan-2000 11:55:00,1.161035081507178,0.06014140250186346,0.12836353450411095
01-Jan-2000 12:00:00,1.1655101952833482,0.060078597669862274,0.1286140595628219
01-Jan-2000 12:05:00,1.171097435478486,0.060018342460332205,0.12892321792847405
01-Jan-2000 12:10:00,1.1773500319559984,0.05996052073400223,0.12927643772482958
01-Jan-2000 12:15:00,1.183826830881767,0.059905006821262735,0.12964476387599086
01-Jan-2000 12:20:00,1.190341071602804,0.059851681825093365,0.13001546794040206
01-Jan-2000 12:25:00,1.1968221654313067,0.05980043522184517,0.1303837085594698
01-Jan-2000 12:30:00,1.203245635142435,0.05975116388819715,0.1307478071277222
01-Jan-2000 12:35:00,1.209604806649883,0.059703771188414016,0.1311073062072373
01-Jan-2000 12:40:00,1.2158983159554888,0.05965816631978,0.13146213468887794
01-Jan-2000 12:45:00,1.2221268181939935,0.059614263822049436,0.13181235297092106
01-Jan-2000 12:50:00,1.2282916934763048,0.05957198317755528,0.13215807048857414
01-Jan-2000 12:55:00,1.2343949096641194,0.059531248464508635,0.1324994216229095
01-Jan-2000 13:00:00,1.2401888196518371,0.05949149048608902,0.1328299532538165
01-Jan-2000 13:05:00,1.2447520953004605,0.05945255628078422,0.13309599288827526
01-Jan-2000 13:10:00,1.248547373877146,0.05941500465526437,0.13331170305260098
01-Jan-2000 13:15:00,1.2520275081228598,0.059378771244700916,0.13350652622770115
01-Jan-2000 13:20:00,1.2553852471966869,0.05934379738847784,0.13369300953505345
01-Jan-2000 13:25:00,1.2586949276155706,0.05931002779929658,0.1338760955301148
01-Jan-2000 13:30:00,1.2619839817694778,0.05927741002147635,0.13405761778952902
01-Jan-2000 13:35:00,1.265262290640409,0.059245894278115024,0.1342382425779004
01-Jan-2000 13:40:00,1.2685328342834572,0.059215433348181676,0.1344181818581417
01-Jan-2000 13:45:00,1.2717961897130667,0.05918598243440029,0.13459748501238764
01-Jan-2000 13:50:00,1.2750521081199235,0.059157499027795823,0.1347761460456339
01-Jan-2000 13:55:00,1.278300070078695,0.05912994277545428,0.13495414064644873
01-Jan-2000 14:00:00,1.281066410280502,0.059103282425759,0.13511857963153603
01-Jan-2000 14:05:00,1.281539095404684,0.059077481424211785,0.13516704995765064
01-Jan-2000 14:10:00,1.2805206403922005,0.05905249216700044,0.13512154949050031
01-Jan-2000 14:15:00,1.2789301185731692,0.059028283051778055,0.13503802021756084
01-Jan-2000 14:20:00,1.2771791803931314,0.059004825119284066,0.13494290212775922
01-Jan-2000 14:25:00,1.2754286905754957,0.05898208991457888,0.13484670078728467
01-Jan-2000 14:30:00,1.2737370029759065,0.05896004968564137,0.13475329270166406
01-Jan-2000 14:35:00,1.2721227488224294,0.05893867766570125,0.13466396522556331
01-Jan-2000 14:40:00,1.2705896379498791,0.05891794819908535,0.13457902627420654
01-Jan-2000 14:45:00,1.2691359663026756,0.05889783676378239,0.1344984246945312
01-Jan-2000 14:50:00,1.26775818979773,0.058878319945598064,0.1344219845048062
01-Jan-2000 14:55:00,1.2664522449595337,0.05885937539317894,0.1343494918739413
01-Jan-2000 15:00:00,1.2650042425478625,0.05884098432750245,0.13427509697826348
01-Jan-2000 15:05:00,1.2625279469587216,0.05882312640027625,0.13414940825859942
01-Jan-2000 15:10:00,1.2593579867999436,0.05880577738719007,0.13397942064815366
01-Jan-2000 15:15:00,1.255948646651506,0.05878891910146068,0.13379256503342504
01-Jan-2000 15:20:00,1.252510862928839,0.058772534607584484,0.1336024372245928
01-Jan-2000 15:25:00,1.2491273968568726,0.05875660739645751,0.13341450832983592
01-Jan-2000 15:30:00,1.2458271810021984,0.058741121433036614,0.13323075670877374
01-Jan-2000 15:35:00,1.2426178996973358,0.05872606124833239,0.13305176794974335
01-Jan-2000 15:40:00,1.2394991725332882,0.05871141197800017,0.13287759292904877
01-Jan-2000 15:45:00,1.2364677135731441,0.058697159363754116,0.13270806954156225
01-Jan-2000 15:50:00,1.2335193076697668,0.05868328973702373,0.1325432010667666
01-Jan-2000 15:55:00,1.2306495528882604,0.058669789995670074,0.13238255073552727
01-Jan-2000 16:00:00,1.2277552186631793,0.05865664693665402,0.1322230082460977
01-Jan-2000 16:05:00,1.2244034011213372,0.05863988344400708,0.13204057121341245
01-Jan-2000 16:10:00,1.2207421494245165,0.058621499435477835,0.13183764370547024
01-Jan-2000 16:15:00,1.2169920719990075,0.058605586828941465,0.13162768173966122
01-Jan-2000 16:20:00,1.2132574952120032,0.05859189212927678,0.13141752505775545
01-Jan-2000 16:25:00,1.2095790956272314,0.058579597933675356,0.13120992691112202
01-Jan-2000 16:30:00,1.205970377922337,0.05856813225576487,0.1310058509858362
01-Jan-2000 16:35:00,1.2024340386320775,0.058557186021353035,0.1308055401756531
01-Jan-2000 16:40:00,1.1989686441063387,0.05854660955858901,0.13060895914997156
01-Jan-2000 16:45:00,1.195571038563848,0.058536333395541394,0.13041595770867784
01-Jan-2000 16:50:00,1.1922377797170476,0.05852632454111563,0.13022635613914665
01-Jan-2000 16:55:00,1.1889655111382589,0.05851656554608055,0.13003997722574212
01-Jan-2000 17:00:00,1.1857510170202294,0.05850704531080789,0.12985665055612483
01-Jan-2000 17:05:00,1.1825912325588877,0.05849775530043626,0.12967621280711622
01-Jan-2000 17:10:00,1.1794832587002648,0.05848868806659708,0.12949850893111248
01-Jan-2000 17:15:00,1.1764243617902546,0.0584798366955559,0.1293233923327693
01-Jan-2000 17:20:00,1.1734119674854542,0.058471194609039746,0.12915072464803745
01-Jan-2000 17:25:00,1.1704436526759485,0.058462755492421005,0.12898037537659066
01-Jan-2000 17:30:00,1.1675170432671886,0.05845451326640753,0.12881221817142774
01-Jan-2000 17:35:00,1.1646298448146184,0.05844646207270921,0.1286461268527686
01-Jan-2000 17:40:00,1.1617800570732695,0.058438596263925224,0.12848199245163636
01-Jan-2000 17:45:00,1.158965800649581,0.05843091039473811,0.12831971306861667
01-Jan-2000 17:50:00,1.1561853069413366,0.05842339921357687,0.1281591926598824
01-Jan-2000 17:55:00,1.1534369118256609,0.05841605765465631,0.12800034071949656
01-Jan-2000 18:00:00,1.1507190497249489,0.010818336679125264,0.12784307197954153
01-Jan-2000 18:05:00,1.1480302069390904,0.008399119486312183,0.12768730520186242
01-Jan-2000 18:10:00,1.1453677666072142,0.008003405561851909,0.12753291916842582
01-Jan-2000 18:15:00,1.142724493103292,0.007888278407797931,0.12737956135151365
01-Jan-2000 18:20:00,1.1400881350916097,0.00781677224673002,0.1272280472929501
01-Jan-2000 18:25:00,1.1374452367254346,0.007752247473269646,0.12707576712228244
01-Jan-2000 18:30:00,1.1347845956221398,0.007689299432714861,0.12692125705042834
01-Jan-2000 18:35:00,1.132098419563262,0.007631421230689634,0.12676514755810767
01-Jan-2000 18:40:00,1.129381877295809,0.007717211609443893,0.12660711933394345
01-Jan-2000 18:45:00,1.1266324380447683,0.007840210832699741,0.12644699299584655
01-Jan-2000 18:50:00,1.1238492524445214,0.007933099580115479,0.12628469364433065
01-Jan-2000 18:55:00,1.1210326076458195,0.00799138130724532,0.1261202183906992
01-Jan-2000 19:00:00,1.1182777967696766,0.008020602462524501,0.12595609540583122
01-Jan-2000 19:05:00,1.116002200432917,0.00802684920143297,0.12581654874014944
01-Jan-2000 19:10:00,1.1140641629795733,0.00801628177603133,0.1256999200417603
01-Jan-2000 19:15:00,1.112247657007659,0.007993599244480622,0.12559232078202245
01-Jan-2000 19:20:00,1.110449505850558,0.007962177515261341,0.12548656008774522
01-Jan-2000 19:25:00,1.1086285702669725,0.00792448103016228,0.12537969074887273
01-Jan-2000 19:30:00,1.1067702906577903,0.00788232698298999,0.12527063337981684
01-Jan-2000 19:35:00,1.1048708068120743,0.007837056769804047,0.1251590686152386
01-Jan-2000 19:40:00,1.1029303548205007,0.007789657780438011,0.12504497131104192
01-Jan-2000 19:45:00,1.100950692231315,0.007740854044644152,0.12492842663788929
01-Jan-2000 19:50:00,1.0989340994901333,0.007691174456677896,0.12480955898510289
01-Jan-2000 19:55:00,1.0968829840641376,0.007641003968876686,0.12468850380894582
01-Jan-2000 20:00:00,1.0946111987791927,0.007590683031016463,0.12456035440898727
01-Jan-2000 20:05:00,1.0913021524011097,0.007540573799190209,0.12437701661246452
01-Jan-2000 20:10:00,1.0872399116068556,0.0074906704378326,0.12414214810943705
01-Jan-2000 20:15:00,1.0828534004477872,0.007440958656277845,0.12388345260694764
01-Jan-2000 20:20:00,1.0783534417613405,0.007391482099509914,0.1236151403719277
01-Jan-2000 20:25:00,1.0738282383397628,0.007342299477184611,0.12334404201334909
01-Jan-2000 20:30:00,1.069314155114788,0.007293462354159511,0.12307306734030898
01-Jan-2000 20:35:00,1.0648324978320967,0.0072450096751044,0.12280336084965926
01-Jan-2000 20:40:00,1.060384107054562,0.007196968653970059,0.12253509610629729
01-Jan-2000 20:45:00,1.055967532480608,0.007149357217599822,0.12226817816291295
01-Jan-2000 20:50:00,1.0515818233739094,0.007102186379130045,0.12200255529707656
01-Jan-2000 20:55:00,1.047226196366402,0.007055462143298458,0.12173818820417609
01-Jan-2000 21:00:00,1.0426567209078401,0.007009267835271835,0.12146831768122567
01-Jan-2000 21:05:00,1.0367529817361905,0.00696384191363643,0.12112632178873652
01-Jan-2000 21:10:00,1.0297969958514337,0.006918996266991209,0.12071101980579217
01-Jan-2000 21:15:00,1.022367583701718,0.0068745456533247,0.12025934996016412
01-Jan-2000 21:20:00,1.0147852641849144,0.0068304257204625865,0.11979365672745595
01-Jan-2000 21:25:00,1.0071975967220839,0.006786633910807543,0.11932451882278916
01-Jan-2000 21:30:00,0.9996687659256451,0.006743186510377694,0.11885663387270212
01-Jan-2000 21:35:00,0.9922248574129894,0.006700100818709368,0.11839198156958612
01-Jan-2000 21:40:00,0.984874980727176,0.00665738989403584,0.11793132547764229
01-Jan-2000 21:45:00,0.9776206041184381,0.006615062015566395,0.11747486500431129
01-Jan-2000 21:50:00,0.9704608583884138,0.006573121517097653,0.11702261575638075
01-Jan-2000 21:55:00,0.9633936430290708,0.006531569805772484,0.11657450528106582
01-Jan-2000 22:00:00,0.9561340591292015,0.006490538599206534,0.11612232060099192
01-Jan-2000 22:05:00,0.947317705918177,0.006450470389132011,0.11558238665730809
01-Jan-2000 22:10:00,0.9371772018431552,0.006411076950231382,0.11494574505292064
01-Jan-2000 22:15:00,0.9264015749733542,0.006371982779642394,0.11425677917977754
01-Jan-2000 22:20:00,0.9154106253342092,0.006333035826911302,0.11354545360625402
01-Jan-2000 22:25:00,0.9044142018917354,0.0062942308422514765,0.11282726996701166
01-Jan-2000 22:30:00,0.893508225903966,0.006255614241448714,0.11210954997074887
01-Jan-2000 22:35:00,0.8827335951173862,0.006217236224961829,0.11139553283364355
01-Jan-2000 22:40:00,0.8721073541738037,0.00617913534054746,0.11068666120843532
01-Jan-2000 22:45:00,0.8616342414231842,0.0061413370017566835,0.10998348689646482
01-Jan-2000 22:50:00,0.8513128765840658,0.006103856231271531,0.1092860707906373
01-Jan-2000 22:55:00,0.8411399265434149,0.006066700845294896,0.10859432965084063
01-Jan-2000 23:00:00,0.8310544834198479,0.006029928460024661,0.10790634905695894
01-Jan-2000 23:05:00,0.8207520694053,0.0059937024755051214,0.1072026660708414
01-Jan-2000 23:10:00,0.8102387838817122,0.005957888262342817,0.10647801939080384
01-Jan-2000 23:15:00,0.7996548688048265,0.005922348882329868,0.10574162785298581
01-Jan-2000 23:20:00,0.7890996200804811,0.005887040557729478,0.10500095859468725
01-Jan-2000 23:25:00,0.7786264009495917,0.005851968971394023,0.10426027064720826
01-Jan-2000 23:30:00,0.7682596742865017,0.005817153057129654,0.10352163953087486
01-Jan-2000 23:35:00,0.7580097181278754,0.005782609703926983,0.10278598649162844
01-Jan-2000 23:40:00,0.7478796332414963,0.005748350005797253,0.10205369182990154
01-Jan-2000 23:45:00,0.7378675401509301,0.005714379802148932,0.10132475153559302
01-Jan-2000 23:50:00,0.7279701923547067,0.005680701193364172,0.10059900631313652
01-Jan-2000 23:55:00,0.7181835422167915,0.005647313899772355,0.09987623309535576
02-Jan-2000 00:00:00,0.7085029648148636,0.005614216224915346,0.09915616886600091
02-Jan-2000 00:05:00,0.6989243223761379,0.005581405670591748,0.09843854111364142
02-Jan-2000 00:10:00,0.6894439705967133,0.005548879307305362,0.09772312867355747
02-Jan-2000 00:15:00,0.680057463772436,0.005516633989264435,0.09700966232961411
02-Jan-2000 00:20:00,0.6707603994615103,0.0054846664759706665,0.09629783536028233
02-Jan-2000 00:25:00,0.6615486275834731,0.005452973499592675,0.09558735751970998
02-Jan-2000 00:30:00,0.6524183695427791,0.005421551801620836,0.09487797260986733
02-Jan-2000 00:35:00,0.6433656483090674,0.00539039815239467,0.09416937935018255
02-Jan-2000 00:40:00,0.6343875849218307,0.005359509361216063,0.09346135972861187
02-Jan-2000 00:45:00,0.6254812439293819,0.005328882281331816,0.09275370043145278
02-Jan-2000 00:50:00,0.6166429437979802,0.005298513812147247,0.09204611949925641
02-Jan-2000 00:55:00,0.60786929646182,0.0052684008999569175,0.09133834014015028
02-Jan-2000 01:00:00,0.5991577598218717,0.005238540537898009,0.09063013328720952
02-Jan-2000 01:05:00,0.5905053852809327,0.005208929765489183,0.08992126599190473
02-Jan-2000 01:10:00,0.58190965109776,0.005179565667967476,0.08921148949497869
02-Jan-2000 01:15:00,0.5733689468439536,0.005150445375519644,0.08850063469522552
02-Jan-2000 01:20:00,0.5648826616755134,0.0051215660624768546,0.08778862026644832
02-Jan-2000 01:25:00,0.5564481150284609,0.00509292494648917,0.08707523179460012
02-Jan-2000 01:30:00,0.5480621495774131,0.005064519287708453,0.08636015416220494
02-Jan-2000 01:35:00,0.5397228214133116,0.005036346387976491,0.08564315961958271
02-Jan-2000 01:40:00,0.5314279553787731,0.005008403590029201,0.08492402597250091
02-Jan-2000 01:45:00,0.5231757940868338,0.004980688276722146,0.08420251872534024
02-Jan-2000 01:50:00,0.5149681298683976,0.004953197870259073,0.08347861924203723
02-Jan-2000 01:55:00,0.506810316772065,0.004925929831454023,0.08275281170720084
02-Jan-2000 02:00:00,0.4986972595273017,0.004898881658998083,0.08202473790391211
02-Jan-2000 02:05:00,0.49062390248213744,0.004872050888745845,0.08129382138588039
02-Jan-2000 02:10:00,0.48258811545740843,0.004845435093024669,0.08055974894104602
02-Jan-2000 02:15:00,0.47458862831810067,0.0048190318799480976,0.0798223152568028
02-Jan-2000 02:20:00,0.4666240991153371,0.004792838892754033,0.07908128650385665
02-Jan-2000 02:25:00,0.45869456676395987,0.0047668538091533265,0.07833654610618557
02-Jan-2000 02:30:00,0.4508003302016596,0.004741074340694786,0.07758801273133324
02-Jan-2000 02:35:00,0.4429410610329412,0.004715498232143853,0.07683557471754751
02-Jan-2000 02:40:00,0.4351156337481749,0.004690123260874743,0.07607898817049308
02-Jan-2000 02:45:00,0.4273248436096269,0.004664947236276828,0.07531818052649485
02-Jan-2000 02:50:00,0.4195697910125909,0.004639967999172118,0.07455312853668963
02-Jan-2000 02:55:00,0.41185095350844375,0.004615183421250069,0.07378377055530172
02-Jan-2000 03:00:00,0.4042272337168129,0.004590546134058436,0.07301253102448943
02-Jan-2000 03:05:00,0.39702293478470685,0.004565951824518944,0.07226963073658667
02-Jan-2000 03:10:00,0.3902350828456301,0.0045415142312024365,0.07156485003113319
02-Jan-2000 03:15:00,0.3837079116417994,0.004517306372092317,0.07088329744312105
02-Jan-2000 03:20:00,0.3773519608578903,0.004493339578814753,0.07021474070889407
02-Jan-2000 03:25:00,0.3710990837034849,0.004469601950575367,0.06955204611172029
02-Jan-2000 03:30:00,0.3649105486161369,0.004446077666576431,0.06889052285170712
02-Jan-2000 03:35:00,0.35876901264052213,0.004422753323806443,0.06822795166965513
02-Jan-2000 03:40:00,0.3526675519748605,0.004399618975939821,0.06756336811395083
